# energy d(up) d(down)
-9.681465992000001108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.679605992000000469e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.677745991999999831e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.675875992000000281e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.674015992000001063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.672145992000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.670285992000000874e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.668425992000000235e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.666555992000000685e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.664695992000000047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.662825992000000497e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.660965991999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.659105992000000640e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.657235992000001090e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.655375992000000451e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.653505992000000901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.651645992000000263e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.649785992000001045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.647915992000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.646055992000000856e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.644195992000000217e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.642325992000000667e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.640465992000000028e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.638595992000000479e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.636735991999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.634875992000000622e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.633005992000001072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.631145992000000433e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.629275992000000883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.627415992000000244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.625555992000001027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.623685992000000056e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.621825992000000838e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.619955991999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.618095992000000649e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.616235992000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.614365992000000460e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.612505991999999821e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.610635992000000272e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.608775992000001054e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.606915992000000415e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.605045992000000865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.603185992000000226e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.601315992000000676e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.599455992000000037e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.597595992000000820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.595725991999999849e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.593865992000000631e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.592005991999999992e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.590135992000000442e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.588275991999999803e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.586405992000000253e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.584545992000001036e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.582685992000000397e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.580815992000000847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.578955992000000208e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.577085992000000658e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.575225992000000019e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.573365992000000801e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.571495991999999831e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.569635992000000613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.567765992000001063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.565905992000000424e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.564045991999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.562175992000000235e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.560315992000001017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.558445992000000047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.556585992000000829e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.554725992000000190e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.552855992000000640e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.550995992000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.549125992000000451e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.547265991999999812e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.545405992000000595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.543535992000001045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.541675992000000406e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.539815992000001188e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.537945992000000217e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.536085992000000999e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.534215992000000028e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.532355992000000811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.530495992000000172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.528625992000000622e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.526765991999999983e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.524895992000000433e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.523035991999999794e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.521175992000000576e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.519305992000001027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.517445992000000388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.515575992000000838e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.513715992000000199e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.511855992000000981e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.509985992000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.508125992000000792e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.506255991999999821e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.504395992000000604e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.502535991999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.500665992000000415e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.498805992000001197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.496935992000000226e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.495075992000001008e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.493215992000000369e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.491345992000000820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.489485992000000181e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.487615992000000631e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.485755991999999992e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.483895992000000774e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.482025991999999803e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.480165992000000585e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.478305991999999947e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.476435992000000397e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.474575992000001179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.472705992000000208e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.470845992000000990e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.468985992000000351e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.467115992000000801e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.465255992000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.463385992000000613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.461525991999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.459665992000000756e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.457795991999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.455935992000000567e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.454065992000001017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.452205992000000379e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.450345992000001161e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.448475992000000190e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.446615992000000972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.444745992000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.442885992000000783e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.441025992000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.439155992000000595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.437295991999999956e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.435425992000000406e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.433565992000001188e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.431705992000000549e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.429835992000000999e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.427975992000000360e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.426115992000001143e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.424245992000000172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.422385992000000954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.420515991999999983e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.418655992000000765e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.416795992000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.414925992000000576e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.413065991999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.411195992000000388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.409335992000001170e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.407475992000000531e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.405605992000000981e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.403745992000000342e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.401875992000000792e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.400015992000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.398155992000000936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.396285991999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.394425992000000747e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.392555992000001197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.390695992000000558e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.388835991999999919e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.386965992000000369e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.385105992000001152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.383235992000000181e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.381375992000000963e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.379515992000000324e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.377645992000000774e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.375785992000000135e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.373925992000000917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.372055991999999947e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.370195992000000729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.368325992000001179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.366465992000000540e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.364605991999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.362735992000000351e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.360875992000001133e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.359005992000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.357145992000000945e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.355285992000000306e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.353415992000000756e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.351555992000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.349685992000000567e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.347825991999999928e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.345965992000000711e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.344095992000001161e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.342235992000000522e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.340365992000000972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.338505992000000333e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.336645992000001115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.334775992000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.332915992000000927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.331045991999999956e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.329185992000000738e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.327325992000000099e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.325455992000000549e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.323595991999999910e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.321725992000000360e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.319865992000001143e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.318005992000000504e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.316135992000000954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.314275992000000315e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.312415992000001097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.310545992000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.308685992000000908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.306815991999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.304955992000000720e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.303095992000000081e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.301225992000000531e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.299365991999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.297495992000000342e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.295635992000001124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.293775992000000485e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.291905992000000936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.290045992000000297e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.288175992000000747e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.286315992000000108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.284455992000000890e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.282585991999999919e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.280725992000000701e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.278855992000001152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.276995992000000513e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.275135991999999874e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.273265992000000324e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.271405992000001106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.269535992000000135e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.267675992000000917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.265815992000000278e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.263945992000000729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.262085992000000090e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.260225992000000872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.258355991999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.256495992000000683e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.254625992000001133e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.252765992000000494e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.250905991999999856e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.249035992000000306e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.247175992000001088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.245305992000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.243445992000000899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.241585992000000260e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.239715992000000711e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.237855992000000072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.235985992000000522e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.234125991999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.232265992000000665e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.230395992000001115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.228535992000000476e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.226665992000000927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.224805992000000288e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.222945992000001070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.221075992000000099e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.219215992000000881e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.217345991999999910e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.215485992000000692e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.213625992000000053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.211755992000000504e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.209895991999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.208035992000000647e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.206165992000001097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.204305992000000458e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.202435992000000908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.200575992000000269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.198715992000001052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.196845992000000081e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.194985992000000863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.193115991999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.191255992000000674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.189395992000000035e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.187525992000000485e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.185665991999999846e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.183795992000000297e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.181935992000001079e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.180075992000000440e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.178205992000000890e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.176345992000000251e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.174475992000000701e+01 0.000000000000000000e+00 -0.000000000000000000e+00
